0x1BB4B5 Script_NavigateHome
0x6756DE Script_GuildControlGetRankFlags
0x67575F Script_GuildControlSetRankFlag
0x675913 Script_GuildControlSaveRank
0x675A63 Script_GuildControlAddRank
0x675AE8 Script_GuildControlDelRank
0x675B8E Script_GuildControlShiftRankUp
0x675C18 Script_GuildControlShiftRankDown
0x675CA3 Script_GuildControlGetAllowedShifts
0x676011 Script_GetPromotionRank
0x6762B1 Script_GetDemotionRank
0x676375 Script_IsGuildRankAssignmentAllowed
0x67641F Script_SetGuildMemberRank
0x6764BF Script_SetGuildBankTabPermissions
0x676605 Script_GetGuildBankTabPermissions
0x676689 Script_SetGuildBankWithdrawGoldLimit
0x6766C4 Script_GetGuildBankWithdrawGoldLimit
0x6766DC Script_SetGuildBankTabItemWithdraw
0x9308C0 Dupplicate entry address ******** Script_CloseGuildRoster *****************
0x67680A Script_GuildRoster
0x676812 Script_GetGuildInfoText
0x676847 Script_SetGuildInfoText
0x6768B1 Script_QueryGuildEventLog
0x6768F7 Script_GetNumGuildEvents
0x67691D Script_GetGuildEventInfo
0x676C69 Script_GetGuildFactionGroup
0x676C9F Script_GetNumGuildPerks
0x676CD2 Script_GetGuildPerkInfo
0x676DA2 Script_GetGuildMemberRecipes
0x676EBA Script_QueryGuildRecipes
0x676EEE Script_SearchGuildRecipes
0x677042 Script_ViewGuildRecipes
0x67708C Script_CanViewGuildRecipes
0x6770D6 Script_QueryGuildMembersForRecipe
0x677165 Script_GetGuildRecipeInfoPostQuery
0x6771A0 Script_GetGuildRecipeMember
0x677241 Script_GetNumGuildTradeSkill
0x677274 Script_GetGuildTradeSkillInfo
0x677569 Script_SortGuildTradeSkill
0x6775EA Script_SetGuildTradeSkillItemNameFilter
0x677630 Script_SetGuildTradeSkillCategoryFilter
0x67766B Script_CollapseGuildTradeSkillHeader
0x6776A8 Script_ExpandGuildTradeSkillHeader
0x6776E5 Script_GetNumGuildNews
0x6776FD Script_GetGuildNewsInfo
0x677993 Script_GetGuildNewsMemberName
0x677F2B Script_QueryGuildNews
0x677F33 Script_GuildNewsSetSticky
0x678025 Script_SetGuildNewsFilter
0x678097 Script_GetGuildNewsFilters
0x678216 Script_GuildNewsSort
0x678285 Script_RequestGuildPartyState
0x675D7B Script_InGuildParty
0x678258 Script_RequestGuildRewards
0x67866C Script_GetNumGuildRewards
0x67869F Script_GetGuildRewardInfo
0x678652 Script_GetGuildNewsSort
0x675DE6 Script_RequestGuildChallengeInfo
0x675E04 Script_GetNumGuildChallenges
0x675E3D Script_GetGuildChallengeInfo
0x675F1D Script_ReplaceGuildMaster
0x675FF6 Script_CanReplaceGuildMaster
0x6760CC Script_GuildMasterAbsent
0x675F50 Script_GetGuildRenameRequired
0x675F6C Script_SubmitRequiredGuildRename
0x67612E Script_GuildInfo
0x67620C Script_IsGuildMember
0x6835A2 Script_GetNumSubgroupMembers
0x6835EB Script_GetNumGroupMembers
0x683634 Script_UnitIsGroupLeader
0x6836C8 Script_UnitLeadsAnyGroup
0x683745 Script_UnitIsGroupAssistant
0x6837DB Script_IsGUIDInGroup
0x68384F Script_IsInGroup
0x683873 Script_IsInGuildGroup
0x6838AA Script_IsInRaid
0x6838E0 Script_ConvertToRaid
0x683953 Script_ConvertToParty
0x6839C6 Script_GetLootMethod
0x683B22 Script_SetLootMethod
0x681FAD Script_GetLootThreshold
0x681FF9 Script_SetLootThreshold
0x6820C9 Script_LeaveParty
0x6820D1 Script_SetOptOutOfLoot
0x68212B Script_GetOptOutOfLoot
0x682145 Script_IsPartyLFG
0x6821A3 Script_GetPartyLFGID
0x682177 Script_IsPartyWorldPVP
0x682202 Script_HasLFGRestrictions
0x68223B Script_IsLFGComplete
0x68226E Script_InviteUnit
0x6822B1 Script_RequestInviteFromUnit
0x682334 Script_UninviteUnit
0x68240F Script_AcceptGroup
0x682459 Script_DeclineGroup
0x682461 Script_SetPartyAssignment
0x682472 Script_ClearPartyAssignment
0x682483 Script_GetPartyAssignment
0x6824D2 Script_GetRaidRosterInfo
0x682887 Script_SetRaidSubgroup
0x682963 Script_SwapRaidSubgroup
0x682A57 Script_PromoteToLeader
0x682AE5 Script_PromoteToAssistant
0x682B77 Script_DemoteAssistant
0x682C0A Script_RequestRaidInfo
0x682C28 Script_SetEveryoneIsAssistant
0x682C95 Script_IsEveryoneAssistant
0x682CCE Script_DoReadyCheck
0x682D1C Script_GetReadyCheckTimeLeft
0x682D64 Script_ConfirmReadyCheck
0x682DA8 Script_GetReadyCheckStatus
0x682E3C Script_UnitInOtherParty
0x682F51 Script_IsMasterLooter
0x682FD2 Script_GetHomePartyInfo
0x6830FD Script_GetGroupMemberCounts
0x683294 Script_GroupHasOfflineMember
0x683326 Script_GetPendingInviteConfirmations
0x683380 Script_GetNextPendingInviteConfirmation
0x6833AF Script_GetInviteConfirmationInfo
0x68348F Script_GetInviteReferralInfo
0x683531 Script_RespondToInviteConfirmation
0x687721 Script_SetMaskTexture
0x687B25 Script_SetIconTexture
0x687C26 Script_SetBlipTexture
0x687822 Script_SetPOIArrowTexture
0x687923 Script_SetStaticPOIArrowTexture
0x687A24 Script_SetCorpsePOIArrowTexture
0x687D1B Script_SetPlayerTexture
0x687E1C Script_SetQuestBlobInsideTexture
0x687EB5 Script_SetQuestBlobOutsideTexture
0x687F4E Script_SetQuestBlobOutsideSelectedTexture
0x687FE7 Script_SetQuestBlobRingTexture
0x688080 Script_SetQuestBlobInsideAlpha
0x68810E Script_SetQuestBlobOutsideAlpha
0x68819C Script_SetQuestBlobRingAlpha
0x68822A Script_SetQuestBlobRingScalar
0x688290 Script_SetTaskBlobInsideTexture
0x688329 Script_SetTaskBlobOutsideTexture
0x6883C2 Script_SetTaskBlobOutsideSelectedTexture
0x68845B Script_SetTaskBlobRingTexture
0x6884F4 Script_SetTaskBlobInsideAlpha
0x688582 Script_SetTaskBlobOutsideAlpha
0x688610 Script_SetTaskBlobRingAlpha
0x68869E Script_SetTaskBlobRingScalar
0x688704 Script_SetArchBlobInsideTexture
0x68879D Script_SetArchBlobOutsideTexture
0x688836 Script_SetArchBlobRingTexture
0x6888CF Script_SetArchBlobInsideAlpha
0x68895D Script_SetArchBlobOutsideAlpha
0x6889EB Script_SetArchBlobRingAlpha
0x688A79 Script_SetArchBlobRingScalar
0x688ADF Script_GetZoomLevels
0x688B12 Script_GetZoom
0x688B45 Script_SetZoom1
0x688B90 Script_PingLocation
0x688E47 Script_GetPingPosition
0x68902A Script_UpdateBlips
0x689278 Script_GetNumTrackingTypes
0x6892B5 Script_GetTrackingInfo
0x689448 Script_SetTracking
0x689565 Script_ClearAllTracking
0x68961F Script_CanTrackBattlePets
0x68904F Script_GetPOITextureCoords
0x6890ED Script_GetObjectIconTextureCoords
0x68965E Script_GetNumQuestPOIWorldEffects
0x689744 Script_GetQuestPOIWorldEffectInfo
0x68963A Script_IsTrackingBattlePets
0x697BBD Script_GetMapContinents
0x697BFB Script_GetMapZones
0x697D70 Script_SetMapZoom
0x697EE1 Script_ZoomOut
0x698B53 Script_SetDungeonMapLevel
0x698CD5 Script_GetNumDungeonMapLevels
0x698D79 Script_DungeonUsesTerrainMap
0x698D94 Script_SetMapToCurrentZone
0x698D9F Script_GetMapInfo
0x699110 Script_GetCurrentMapContinent
0x699348 Script_GetCurrentMapAreaID
0x6994BE Script_IsMapGarrisonMap
0x699536 Script_GetCurrentMapZone
0x699863 Script_GetCurrentMapDungeonLevel
0x699961 Script_GetCurrentMapLevelRange
0x6EB6AC Script_GetNumberOfDetailTiles
0x697F5E Script_SetMapByID
0x6984A3 Script_GetMapNameByID
0x6986AC Script_GetMapHierarchy
0x698896 Script_GetMapSubzones
0x6989B3 Script_GetContinentName
0x699AAD Script_IsZoomOutAvailable
0x699B6C Script_ProcessMapClick
0x699C20 Script_UpdateMapHighlight
0x69A824 Script_GetPlayerMapAreaID
0x69A92B Script_GetPlayerMapPosition
0x69772E Script_GetCorpseMapPosition
0x697777 Script_GetDeathReleasePosition
0x6977C0 Script_GetTargetCorpseMapPosition
0x697809 Script_GetNumMapLandmarks
0x69783C Script_GetNumMapOverlays
0x69786F Script_GetMapOverlayInfo
0x6979C4 Script_IsMapOverlayHighlighted
0x697CD8 Script_InitWorldMapPing
0x697E0A Script_ClickLandmark
0x378AF0 Dupplicate entry address ******** Script_GetNumMapDebugObjects *****************
0x9308C0 Dupplicate entry address ******** Script_GetMapDebugObjectInfo *****************
0x9308C0 Dupplicate entry address ******** Script_TeleportToDebugObject *****************
0x9308C0 Dupplicate entry address ******** Script_HasDebugZoneMap *****************
0x9308C0 Dupplicate entry address ******** Script_GetDebugZoneMap *****************
0x6982CD Script_RefreshWorldMap
0x6982D5 Script_IsPlayerInMicroDungeon
0x698233 Script_GetOutdoorPVPWaitTime
0x6982AF Script_CanQueueForWintergrasp
0x698353 Script_GetWorldLocFromMapPos
0x69858C Script_GetDungeonMaps
0x698A16 Script_GetDungeonMapInfo
0x698BAE Script_GetAreaMaps
0x698E78 Script_GetAreaMapInfo
0x698FF5 Script_GetContinentMaps
0x6991ED Script_GetContinentMapInfo
0x6993A3 Script_GetWorldMapTransforms
0x6996CA Script_GetWorldMapTransformInfo
0x6998FE Script_GetInvasionInfo
0x6999E5 Script_GetInvasionInfoByMapAreaID
0x699BDA Script_AreInvasionsAvailable
0x6A423A Script_IsActiveBattlefieldArena
0x6A4275 Script_JoinBattlefield
0x6A447E Script_JoinRatedBattlefield
0x6A4340 Script_JoinArena
0x6A456F Script_IsArenaSkirmish
0x6A4587 Script_JoinSkirmish
0x6A4665 Script_RequeueSkirmish
0x6A4693 Script_AcceptBattlefieldPort
0x6A496D Script_GetBattlefieldStatus
0x6A4D5E Script_GetBattlefieldPortExpiration
0x6A4DFE Script_GetBattlefieldInstanceExpiration
0x6A4E4F Script_GetBattlefieldInstanceRunTime
0x6A4E95 Script_GetBattlefieldEstimatedWaitTime
0x6A4F13 Script_GetBattlefieldTimeWaited
0x6A4FA2 Script_RequestBattlefieldScoreData
0x6A4FDD Script_BattlefieldSetPendingReportTarget
0x6A4FAA Script_GetNumBattlefieldScores
0x6A5059 Script_GetBattlefieldScore
0x6A5448 Script_GetBattlefieldWinner
0x6A548F Script_SetBattlefieldScoreFaction
0x6A567E Script_LeaveBattlefield
0x6A56AC Script_SurrenderArena
0x6A56E3 Script_CanSurrenderArena
0x6A56FE Script_InActiveBattlefield
0x6A54CA Script_GetNumBattlefieldStats
0x6A54FD Script_GetBattlefieldStatInfo
0x6A55DD Script_GetBattlefieldStatData
0x6A5750 Script_GetNumBattlefieldFlagPositions
0x6A5783 Script_GetBattlefieldFlagPosition
0x6A58D7 Script_GetNumBattlefieldVehicles
0x6A590A Script_GetBattlefieldVehicleInfo
0x6A5B10 Script_CanJoinBattlefieldAsGroup
0x6A5B5B Script_GetBattlefieldMapIconScale
0x6A5BB6 Script_GetBattlefieldTeamInfo
0x6A5C84 Script_GetBattlefieldArenaFaction
0x6A5CAD Script_SortBattlefieldScoreData
0x6A5E90 Script_HearthAndResurrectFromArea
0x6A5EAE Script_CanHearthAndResurrectFromArea
0x6A5F05 Script_GetNumBattlegroundTypes
0x6A2A27 Script_GetBattlegroundInfo
0x6A2C32 Script_RequestBattlegroundInstanceInfo
0x6A2CB7 Script_RequestRandomBattlegroundInstanceInfo
0x6A2CFC Script_GetNumArenaOpponents
0x9308C0 Dupplicate entry address ******** Script_BattlefieldMgrEntryInviteResponse *****************
0x9308C0 Dupplicate entry address ******** Script_BattlefieldMgrQueueRequest *****************
0x9308C0 Dupplicate entry address ******** Script_BattlefieldMgrQueueInviteResponse *****************
0x9308C0 Dupplicate entry address ******** Script_BattlefieldMgrExitRequest *****************
0x6A2D2F Script_GetWorldPVPQueueStatus
0x6A2FDA Script_SortBGList
0x6A2FF3 Script_StartWarGame
0x6A30DB Script_StartWarGameByName
0x6A3305 Script_StartSpectatorWarGame
0x6A3646 Script_CanInitiateWarGame
0x6A3768 Script_WarGameRespond
0x6A3813 Script_GetWarGameQueueStatus
0x6A3862 Script_RequestRatedInfo
0x6A38BD Script_GetRatedBattleGroundInfo
0x6A3E39 Script_GetNumWorldPVPAreas
0x6A3EBA Script_GetWorldPVPAreaInfo
0x6A392D Script_GetPersonalRatedInfo
0x6A3A0B Script_IsRatedBattleground
0x6A3A26 Script_IsRatedMap
0x6A3A41 Script_IsWargame
0x6A3A5C Script_RequestPVPOptionsEnabled
0x6A3AB7 Script_IsInActiveWorldPVP
0x6A3B95 Script_GetNumWarGameTypes
0x6A3BAD Script_GetWarGameTypeInfo
0x6A3D1C Script_CollapseWarGameHeader
0x6A3D6A Script_ExpandWarGameHeader
0x6A3DB8 Script_UpdateWarGamesList
0x6A3DC5 Script_SetSelectedWarGameType
0x6A3E11 Script_GetSelectedWarGameType
0x6A3E5F Script_RequestPVPRewards
0x6A4D02 Script_GetMaxBattlefieldID
0x6A409D Script_ClearBattlemaster
0x6A4D35 Script_IsPlayerNeutral
0x6A40C0 Script_GetNumArenaOpponentSpecs
0x6A40F3 Script_GetArenaOpponentSpec
0x6A2EC9 Script_GetRandomBGInfo
0x6A4180 Script_SetBlacklistMap
0x6A41DD Script_ClearBlacklistMap
0x6A42D3 Script_GetBlacklistMap
0x6A43BB Script_GetBlacklistMapName
0x6A44A8 Script_GetBattlegroundPoints
0x6A44F2 Script_SetPVPRoles
0x6A45E0 Script_GetPVPRoles
0x6A463F Script_GetCurrentArenaSeason
0x6A466D Script_GetPreviousArenaSeason
0x6A47F5 Script_GetWeeklyPVPRewardInfo
0x6AE879 Script_CloseGarrisonTradeskillNPC
0x6AE856 Script_CloseArchitect
0x6AE8A2 Script_CloseMissionNPC
0x6ABEA2 Script_GetGarrisonInfo
0x6ABE4A Script_HasGarrison
0x6AC102 Script_GetCurrencyTypes
0x6ABFAE Script_UpgradeGarrison
0x6B66FC Script_RequestGarrisonUpgradeable
0x6AC18A Script_GetBuildingSizes
0x6AC236 Script_GetBuildingsForSize
0x6AC46D Script_GetPlots
0x6AC77E Script_GetTabForPlot
0x6AC81B Script_GetBuildingsForPlot
0x6AC8DA Script_GetBuildings
0x6ACA64 Script_GetOwnedBuildingInfo
0x6ACBD5 Script_GetBuildingTimeRemaining
0x6ACC54 Script_GetBuildingInfo
0x6ACCCC Script_GetOwnedBuildingInfoAbbrev
0x6ACECA Script_GetBuildingUpgradeInfo
0x6AD067 Script_GetPlotsForBuilding
0x6AD1BD Script_GetBuildingTooltip
0x9308C0 Dupplicate entry address ******** Script_GetBuildingLockInfo *****************
0x9308C0 Dupplicate entry address ******** Script_GetBuildingSpecInfo *****************
0x9308C0 Dupplicate entry address ******** Script_SetBuildingSpecialization *****************
0x9308C0 Dupplicate entry address ******** Script_GetSpecChangeCost *****************
0x6AD2A0 Script_PlaceBuilding
0x6AD33E Script_UpgradeBuilding
0x6AD3CE Script_CancelConstruction
0x6AD446 Script_SetBuildingActive
0x6AD4EF Script_SwapBuildings
0x6AD68F Script_CanUpgradeGarrison
0x6AD6A9 Script_GetGarrisonUpgradeCost
0x6AE8E9 Script_CloseTradeskillCrafter
0x6ADE65 Script_RequestShipmentInfo
0x6ADEAA Script_RequestShipmentCreation
0x6AD7EE Script_GetShipmentContainerInfo
0x6ADF4A Script_GetNumPendingShipments
0x6ADFA5 Script_GetPendingShipmentInfo
0x6AD77B Script_GetShipmentItemInfo
0x6AD894 Script_GetNumShipmentReagents
0x6AD945 Script_GetShipmentReagentInfo
0x6ADBC0 Script_GetNumShipmentCurrencies
0x6ADC27 Script_GetShipmentReagentCurrencyInfo
0x6ADD4B Script_GetShipmentReagentItemLink
0x6AE48C Script_AssignFollowerToBuilding
0x6AE5B3 Script_RemoveFollowerFromBuilding
0x6AE684 Script_GetFollowerInfoForBuilding
0x6AE72A Script_RenameFollower
0x6AE946 Script_GetAvailableMissions
0x6AEAF0 Script_GetInProgressMissions
0x6AEC83 Script_GetCombatAllyMission
0x6AEDC3 Script_GetAllBonusAbilityEffects
0x6AF8A5 Script_GetBasicMissionInfo
0x6AF111 Script_GetMissionInfo
0x6AF605 Script_GetMissionCost
0x6AF6A2 Script_GetMissionBonusAbilityEffects
0x6AF959 Script_GetPartyMissionInfo
0x6AFCBF Script_GetPartyMentorLevels
0x6B0088 Script_GetNumFollowersOnMission
0x6AFD2C Script_GetMissionTimes
0x6AFE8C Script_GetMissionDisplayIDs
0x6B000F Script_GetMissionSuccessChance
0x6B00D7 Script_AddFollowerToMission
0x6B027F Script_GetPartyBuffs
0x6B01BE Script_RemoveFollowerFromMission
0x6B0372 Script_GetCompleteMissions
0x6B0518 Script_GetMissionCompleteEncounters
0x6B074C Script_GetMissionUncounteredMechanics
0x6B09C4 Script_StartMission
0x6B0B94 Script_MarkMissionComplete
0x6B0878 Script_MissionBonusRoll
0x6B0941 Script_CanOpenMissionChest
0x6B0C5D Script_GetFollowerInfo
0x6B0CFB Script_GetFollowers
0x6B0E75 Script_SearchForFollower
0x6B14B3 Script_GetPossibleFollowersForBuilding
0x6B15D3 Script_GetFollowerAbilities
0x6B1988 Script_GetRecruitAbilities
0x6B1F62 Script_GetFollowerMissionCompleteInfo
0x6B22E0 Script_GetBuffedFollowersForMission
0x6B27E7 Script_GetFollowersTraitsForMission
0x6B29FB Script_GetFollowersSpellsForMission
0x6B2B29 Script_GetFollowerAbilityCountersForMechanicTypes
0x6B2D76 Script_IsPlayerInGarrison
0x6B2E00 Script_ShouldShowMapTab
0x6B2E9C Script_GetClassSpecCategoryInfo
0x6B2E61 Script_RequestClassSpecCategoryInfo
0x6B31A3 Script_CastSpellOnFollower
0x6B31FE Script_CastSpellOnFollowerAbility
0x6B3270 Script_CastItemSpellOnFollowerAbility
0x6B333B Script_CastSpellOnMission
0x6B33B9 Script_GetFollowerItems
0x6B3454 Script_GetFollowerModelItems
0x6B34F1 Script_SetFollowerInactive
0x6B3634 Script_SetFollowerFavorite
0x6B3707 Script_IsAboveFollowerSoftCap
0x6B3786 Script_GetFollowerSoftCap
0x6B37CD Script_AllowMissionStartAboveSoftCap
0x6B3842 Script_GetNumFollowers
0x6B3919 Script_GetNumActiveFollowers
0x6B39A0 Script_GetFollowerBiasForMission
0x6B3A85 Script_GetFollowerUnderBiasReason
0x6B3B78 Script_IsMechanicFullyCountered
0x6B3CB8 Script_IsFollowerCollected
0x6B3D02 Script_GetAllEncounterThreats
0x6B3F74 Script_GetNumFollowersForMechanic
0x6B410B Script_GetFollowerMissionTimeLeft
0x6B4239 Script_GetFollowerMissionTimeLeftSeconds
0x6B4324 Script_GetMissionTexture
0x6B43FB Script_AreMissionFollowerRequirementsMet
0x6B4458 Script_ShowFollowerNameInErrorMessage
0x6B4510 Script_GetFollowerNameByID
0x6B45D3 Script_GetFollowerClassSpecByID
0x6B4650 Script_GetFollowerPortraitIconIDByID
0x6B46CB Script_GetFollowerPortraitIconID
0x6B4CDD Script_GetFollowerDisplayID
0x6B4C87 Script_GetFollowerName
0x6B4D2D Script_GetFollowerClassSpec
0x6B4D8F Script_GetFollowerLevel
0x6B4DE1 Script_GetFollowerXP
0x6B4E33 Script_GetFollowerLevelXP
0x6B4E88 Script_GetFollowerXPTable
0x6B4F1B Script_GetFollowerQualityTable
0x6B4FAC Script_GetFollowerQuality
0x6B4FFE Script_GetFollowerAbilityAtIndex
0x6B50E3 Script_GetFollowerTraitAtIndex
0x6B51C0 Script_GetFollowerSpecializationAtIndex
0x6B4720 Script_GetFollowerAbilityAtIndexByID
0x6B4840 Script_GetFollowerRecentlyGainedAbilityIDs
0x6B4894 Script_GetFollowerRecentlyGainedTraitIDs
0x6B48E8 Script_GetFollowerTraitAtIndexByID
0x6B4A0B Script_GetFollowerSourceTextByID
0x6B4A9C Script_GetFollowerTypeByID
0x6B4B1B Script_GetFollowerTypeByMissionID
0x6B4B9A Script_GetFollowerIsTroop
0x6B52A5 Script_GetFollowerItemLevelAverage
0x6B5302 Script_GetFollowerStatus
0x6B535B Script_GetFollowerAbilityName
0x6B53DA Script_GetFollowerAbilityDescription
0x6B5466 Script_GetFollowerAbilityIcon
0x6B54D6 Script_GetFollowerAbilityIsTrait
0x6B569A Script_GetFollowerAbilityInfo
0x6B554B Script_GetFollowerAbilityCounterMechanicInfo
0x6B1A73 Script_GetFollowerZoneSupportAbilities
0x6B5708 Script_GetFollowerClassSpecName
0x6B57CF Script_GetFollowerClassSpecAtlas
0x6B5879 Script_GetMissionName
0x6B58FC Script_GetMissionMaxFollowers
0x6B596E Script_GetMissionRewardInfo
0x6B5AE5 Script_GetFollowerLink
0x6B5B43 Script_GetFollowerLinkByID
0x6B5C9E Script_GetFollowerAbilityLink
0x6B5CE5 Script_GetMissionLink
0x6B5D43 Script_GetLandingPageGarrisonType
0x6B5D5B Script_GetLandingPageItems
0x6AE0B5 Script_RequestLandingPageShipmentInfo
0x6AE11F Script_GetLandingPageShipmentCount
0x6AE137 Script_GetLandingPageShipmentInfo
0x6AE183 Script_GetLandingPageShipmentInfoByContainerID
0x6AE24E Script_GetFollowerShipments
0x6AE369 Script_GetLooseShipments
0x6B6DD2 Script_IsOnShipmentQuestForNPC
0x6B6005 Script_GenerateRecruits
0x6B60E1 Script_CanGenerateRecruits
0x6B60FB Script_GetRecruitmentPreferences
0x6B621E Script_SetRecruitmentPreferences
0x6B6305 Script_CanSetRecruitmentPreference
0x6B631F Script_GetAvailableRecruits
0x6B63B1 Script_RecruitFollower
0x6B64A7 Script_RemoveFollower
0x6B6586 Script_CloseRecruitmentNPC
0x6B65A9 Script_CloseTalentNPC
0x6B1B7A Script_GetRecruiterAbilityList
0x6B1E79 Script_GetRecruiterAbilityCategories
0x6B65D2 Script_IsUsingPartyGarrison
0x6B660B Script_SetUsingPartyGarrison
0x6B669E Script_IsOnGarrisonMap
0x6B66BD Script_IsOnShipyardMap
0x6B66D8 Script_HasShipyard
0x6B7003 Script_IsInvasionAvailable
0x6AE90F Script_IsVisitGarrisonAvailable
0x6B67F1 Script_GetNumFollowerDailyActivations
0x6B6813 Script_GetNumFollowerActivationsRemaining
0x6B686B Script_GetFollowerActivationCost
0x6B6891 Script_TargetSpellHasFollowerItemLevelUpgrade
0x6B6922 Script_TargetSpellHasFollowerTemporaryAbility
0x6B69EE Script_CanSpellTargetFollowerIDWithAddAbility
0x6B6C49 Script_TargetSpellHasFollowerReroll
0x6B6D7E Script_GetShipDeathAnimInfo
0x6B70A9 Script_GetTalentTreeInfoForID
0x6B701E Script_GetTalent
0x6B721B Script_ResearchTalent
0x6B6F32 Script_GetCompleteTalent
0x6B6F86 Script_ClearCompleteTalent
0x6C9475 Script_GetNumWorldStateUI
0x6C94A8 Script_GetWorldStateUIInfo
0x6C96D2 Script_GetWorldElapsedTime
0x6C97D6 Script_GetWorldElapsedTimers
0x6C97FF Script_QueryWorldCountdownTimer
0x6CAE62 Script_GetNumNamePlateMotionTypes
0x6CAE84 Script_GetNamePlateForUnit
0x6CAF4A Script_GetNamePlates
0x6CAF53 Script_SetNamePlateSelfSize
0x6CB03C Script_GetNamePlateSelfSize
0x6CB0B9 Script_SetNamePlateFriendlySize
0x6CB1A2 Script_GetNamePlateFriendlySize
0x6CB21F Script_SetNamePlateEnemySize
0x6CB308 Script_GetNamePlateEnemySize
0x6CB385 Script_SetNamePlateSelfClickThrough
0x6CB3D7 Script_GetNamePlateSelfClickThrough
0x6CB3F1 Script_SetNamePlateFriendlyClickThrough
0x6CB443 Script_GetNamePlateFriendlyClickThrough
0x6CB45D Script_SetNamePlateEnemyClickThrough
0x6CB4AF Script_GetNamePlateEnemyClickThrough
0x6CB4C9 Script_SetTargetClampingInsets
0x6CB55B Script_GetTargetClampingInsets
0x6CB5D8 Script_SetNamePlateSelfPreferredClickInsets
0x6CB64B Script_GetNamePlateSelfPreferredClickInsets
0x6CB65F Script_SetNamePlateFriendlyPreferredClickInsets
0x6CB6D2 Script_GetNamePlateFriendlyPreferredClickInsets
0x6CB6E6 Script_SetNamePlateEnemyPreferredClickInsets
0x6CB759 Script_GetNamePlateEnemyPreferredClickInsets
0x6CF014 Script_GetNumClasses
0x6CF03D Script_GetClassInfo
0x6CF0F8 Script_GetClassInfoByID
0x6CE5FB Script_GetNumSpecializations
0x6CE653 Script_GetPrimarySpecialization
0x6CE679 Script_GetSpecChangeCost
0x6CE6BB Script_GetSpecializationInfo
0x6CEA41 Script_GetSpecializationRole
0x6CEB71 Script_GetSpecializationRoleByID
0x6CEC81 Script_SetSpecialization
0x6CED58 Script_GetSpecialization
0x6CEBE7 Script_GetInspectSpecialization
0x6CEDD1 Script_GetSpecializationSpells
0x6CEF58 Script_GetSpecializationMasterySpells
0x6CF1B3 Script_GetSpecializationInfoByID
0x6CF323 Script_GetNumSpecGroups
0x6CF364 Script_GetActiveSpecGroup
0x6CF3A6 Script_GetTalentInfo
0x6CF421 Script_GetTalentTierInfo
0x6CF7FF Script_GetTalentInfoByID
0x6CF677 Script_GetTalentInfoBySpecialization
0x6CF914 Script_GetTalentLink
0x6CDCCF Script_LearnTalent
0x6CDCF1 Script_LearnTalents
0x6CDE7F Script_GetNumUnspentTalents
0x6CDE97 Script_GetNumUnspentPvpTalents
0x6CDEAF Script_GetMaxTalentTier
0x6CDEDA Script_RemoveTalent
0x6CE005 Script_PickupTalent
0x6CE09C Script_AreTalentsLocked
0x6CE0E6 Script_GetFailedTalentIDs
0x6CE0F7 Script_ClearFailedTalentIDs
0x6CF5EC Script_GetPvpTalentInfo
0x6CF880 Script_GetPvpTalentInfoByID
0x6CF6F5 Script_GetPvpTalentInfoBySpecialization
0x6CF784 Script_GetPvpTalentLevelRequirement
0x6CF9A7 Script_GetPvpTalentLink
0x6CDCE0 Script_LearnPvpTalent
0x6CDDB8 Script_LearnPvpTalents
0x6CDFF4 Script_GetPvpTalentRowSelectionInfo
0x6CE051 Script_PickupPvpTalent
0x6CDF17 Script_RemovePvpTalent
0x6CE102 Script_GetFailedPVPTalentIDs
0x6CE113 Script_ClearFailedPVPTalentIDs
0x6CDF54 Script_GetHonorLevelRewardPack
0x6CE11E Script_GetRewardPackItems
0x6CE23A Script_GetRewardPackCurrencies
0x6CE40C Script_GetRewardPackTitle
0x6CE47E Script_GetRewardPackTitleName
0x6CE8EC Script_GetRewardPackMoney
0x6CE382 Script_GetRewardPackArtifactPower
0x6CE975 Script_GetPvpTalentUnlock
0x6D287F Script_SetFrame
0x6D28D3 Script_Submit
0x6D28E7 Script_Cancel
0x6D2901 Script_OnTabPressed
0x6D2958 Script_DidChallengeSucceed
0x6D584B Script_SetUnit1
0x6D59FE Script_SetCreature
0x6D5AA5 Script_SetItem
0x6D5B2C Script_SetItemAppearance
0x6D5B9F Script_SetDisplayInfo
0x6D5810 Script_GetDisplayInfo
0x6D5BFD Script_SetPortraitZoom
0x6D5C67 Script_SetCamDistanceScale
0x6D5CDF Script_RefreshUnit
0x6D5D04 Script_RefreshCamera
0x6D5D2C Script_SetRotation1
0x6D5905 Script_SetBarberShopAlternateForm
0x6D592A Script_SetCustomRace
0x6D5DA8 Script_SetAnimation
0x6D5E71 Script_FreezeAnimation
0x6D5F39 Script_HasAnimation
0x6D5FE9 Script_SetDoBlend
0x6D601B Script_GetDoBlend
0x6D6048 Script_PlayAnimKit
0x6D55EF Script_StopAnimKit
0x6D5614 Script_ApplySpellVisualKit
0x6D569D Script_CanSetUnit
0x6D5770 Script_SetKeepModelOnHide
0x6D57E1 Script_GetKeepModelOnHide
0x6D7F67 Script_KBSetup_BeginLoading
0x6D7FA7 Script_KBSetup_IsLoaded
0x6D7FC6 Script_KBSetup_GetLanguageCount
0x6D8008 Script_KBSetup_GetLanguageData
0x6D80B1 Script_KBSetup_GetCategoryCount
0x6D80F3 Script_KBSetup_GetCategoryData
0x6D819C Script_KBSetup_GetSubCategoryCount
